symbol,region,market_cap,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,gross_profitability,base_book_equity,rd_asset_5y,sga_asset_3y_30pct,adjusted_book,adjusted_book_to_market,sector,industry,exchange,listing_exchanges,currency_code,currency_name,company_name,asset_type,country,country_iso,isin,primary_ticker,home_category,international_domestic,payout_ratio,shares_outstanding,price_proxy,52_week_high,200_day_ma,recency_ratio,distance_from_high,price_to_200dma,dividend_safety_pass,piotroski_score,total_revenue,full_time_employees,revenue_per_employee,gross_profit_per_employee,earnings_surprise_pct,earnings_report_date,pead_signal,pead_signal_v2,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,sue_signal,sue_has_coverage,sue_surprise_raw,sue_surprise_pct,sue_std_error,sue_report_date,revision_impulse_signal,revision_impulse_has_coverage,revision_impulse_analyst_count,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_impulse_disagreement,revision_impulse_disagreement_penalty,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_has_coverage,price_momentum_effective_signal,price_momentum_signal_coverage,price_momentum_proxy_used,beneish_m_score,beneish_data_status,beneish_is_missing,beneish_is_pathological_clipped,beneish_hard_filter_pass,accrual_ratio,accrual_volatility,accrual_measure_count,accrual_is_quarterly,listing_symbol,analysis_symbol,listing_exchange,listing_currency_code,listing_currency_name,listing_country,listing_country_iso,analysis_exchange,analysis_currency_code,analysis_currency_name,analysis_country,analysis_country_iso,error,error_stage,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,news_event_signal,news_event_effective_signal,news_event_breadth,news_article_count_recent,news_positive_article_share,news_negative_article_share,news_novelty_score,news_saturation_score,news_peer_spillover_signal,news_confirmation_signal,news_macro_multiplier,news_unique_title_ratio,news_novelty_multiplier,news_saturation_multiplier,news_peer_coverage,news_confirmation_coverage,beneish_hard_filter_threshold,beneish_missing_penalty_applied,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,growth_signal_confidence,momentum_signal_confidence,news_signal_confidence,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_earnings,contrib_revision_impulse,contrib_growth,contrib_momentum,contrib_news_event,contrib_employee_efficiency,contrib_forensic,passes_size,passes_trend_gate,passes_quality_gate,passes_forensic_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_pead_signal,z_sue_signal,z_revision_impulse_signal,z_revenue_growth_yoy,z_revenue_acceleration,z_price_momentum_effective_signal,z_beneish_risk,z_accrual_volatility_risk,life_cycle_growth_score,life_cycle_mature_score,life_cycle_recovery_score,life_cycle_confidence,life_cycle_stage,life_cycle_tilt_strength_applied,life_cycle_core_weight_shareholder_yield,life_cycle_core_weight_gross_profitability,life_cycle_core_weight_adjusted_book_to_market,life_cycle_pead_multiplier,life_cycle_growth_multiplier,life_cycle_momentum_multiplier,life_cycle_revision_impulse_multiplier,life_cycle_forensic_multiplier,news_own_confidence,news_has_coverage,composite_score,sentiment_has_coverage,rank,regime,neutralize_by,macro_state
STRL.US,US,12773616640.0,0.0,0.0,0.006389263468824291,0.006389263468824291,0.208869133972529,1108517000.0,,79999300.0,1188516300.0,0.0930446195072283,Industrials,Engineering & Construction,NASDAQ,US,USD,US Dollar,Sterling Construction Company Inc,Common Stock,USA,US,US8592411016,STRL.US,Domestic,Domestic,,30947000.0,412.7578324231751,477.03,334.7098,0.8652659841585961,-0.13473401584140388,1.2331811988270889,1.0,6.0,2490049000.0,4400.0,565920.2272727273,125028.63636363637,22.2222,2026-02-25,0.06455977081337802,0.06455977081337802,0.7108440593345471,0.540029869446153,1.0,0.16817826200341926,6.0,1.0,1.0,3.6118756693162632,1.0,0.56,22.2222,0.15504409654998158,2026-02-25,0.23181893185516816,1.0,5.0,-0.007000780031201213,-0.007000780031201213,0.4,0.5812,1.0,0.08255330213208525,0.04127665106604263,0.5147614532318432,0.1604706429234295,0.3542908103084137,1.0,,,,0.0,0.10441087369311643,1.0,1.0,-2.1939959411114267,ok,0.0,0.0,1.0,-0.03735302913840347,0.016125416000972087,8.0,1.0,STRL.US,STRL.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,0.982461071930756,0.0018154357612737426,2.226055566290075e-05,21.0,11.0,66.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,0.5222661747985555,1.0,1.0,1.0,0.865,0.0,-0.04875788210972265,-0.06228302686398944,-0.16812120233562597,0.18279658262023032,0.079016982075364,0.18228293450326574,0.09586302726216155,0.0,0.0,-0.052226617479855554,True,True,True,True,3,3,True,-0.20828200134655256,-0.23556415743304163,-1.0409655090852823,2.0,1.8616112398997422,1.120808256388142,1.6677814435673977,1.4560772251394904,1.0190741055043417,1.2307204114438952,-0.18618806184678427,1.686133579131666,-0.4775698567356262,-0.21632779316928058,1.9024613723009467,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.20857079767182804,True,35,neutral,sector,neutral
SNA.US,US,19031123968.0,0.0267,0.0267,0.009345794392523366,0.03604579439252337,0.317059543800989,5931800000.0,75080000.0,391150000.0,6398030000.0,0.3361877107604368,Industrials,Tools & Accessories,NYSE,US,USD,US Dollar,Snap-On Inc,Common Stock,USA,US,US8330341012,SNA.US,Domestic,Domestic,,53000000.0,359.0778107169811,390.05,344.7154,0.9205943102601746,-0.07940568973982542,1.0416645462227134,1.0,6.0,5156100000.0,13000.0,396623.07692307694,205169.23076923078,0.2028,2026-02-05,0.0,0.0,0.008111822069196487,0.0,1.0,0.05575572921270227,9.0,1.0,1.0,0.056042779863503776,1.0,0.010000000000000675,0.2028,0.17843511732209563,2026-02-05,-0.009562036940335625,1.0,8.0,0.0009796660698047713,-0.038492907967638254,-0.25,0.2476,1.0,0.08343567484461266,0.04171783742230633,0.031326970443349644,0.03567420234086893,-0.004347231897519288,1.0,,,,0.0,-0.0007100363641751664,1.0,1.0,-2.7203283794224444,ok,0.0,0.0,1.0,-0.0008826388516679273,0.0037251168190450923,8.0,1.0,SNA.US,SNA.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.9830219389972298,0.004286322774215701,-0.0012516353222971066,10.0,6.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-0.6398711991887983,1.0,1.0,1.0,0.865,0.0,0.18564523667582739,0.11934899666412183,-0.003345822593423763,-0.021308792328630772,-0.08456498998234187,-0.002502897295421862,-0.051405759392962755,0.0,0.0,0.06622666911604062,True,True,True,True,3,3,True,0.679438287833945,0.5073672300231662,-0.02207959233813797,-0.15987029161751326,-0.4502461276200632,-1.4605352328556456,-0.3435640602516252,0.23306913549641273,-0.6158406588153315,-0.21123470031889127,-1.0685076980587054,-0.5208022429561796,0.8340387906446864,-0.46616876729448997,1.3002075579391765,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.2080926408632089,True,36,neutral,sector,neutral
JCI.US,US,81386438656.0,0.012,0.012,0.032396449704142016,0.04439644970414201,0.2264688051872743,12927000000.0,810200000.0,3479500000.0,17216700000.0,0.21154261427718515,Industrials,Building Products & Equipment,NYSE,US,USD,US Dollar,Johnson Controls International PLC,Common Stock,USA,US,IE00BY7QL619,JCI.US,Domestic,International/Domestic,,654100000.0,124.42507056413392,146.0399,116.3427,0.8519936713468985,-0.14800632865310148,1.0694703712749827,1.0,6.0,23596000000.0,87000.0,271218.3908045977,98758.62068965517,5.9524,2026-02-04,0.0,0.0,0.23369653747923053,0.0,1.0,0.05643205400675082,19.0,1.0,1.0,2.373563316387709,1.0,0.050000000000000044,5.9524,0.021065374432940896,2026-02-04,0.17471889259214016,1.0,21.0,0.0015471243276306303,0.004965189702628245,0.047619047619047616,0.68,1.0,0.09604763703743682,0.04802381851871841,0.06837449318098043,0.031049935979513554,0.03732455720146688,1.0,,,,0.0,-0.006646473699846771,1.0,1.0,-2.5079633905948597,ok,0.0,0.0,1.0,-0.0005268565106293301,0.019995072126465525,8.0,1.0,JCI.US,JCI.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.9222790836025666,0.026789566002678344,0.09181451533427487,15.0,9.0,25.0,2.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,0.2298581594137109,1.0,1.0,1.0,0.865,0.0,0.2539435768805336,-0.026983270218739405,-0.0832190987243265,0.03635187177179209,0.0295392362241405,0.04249856784168507,-0.059112581107880535,0.0,0.0,-0.023790319499319076,True,True,True,True,3,3,True,0.9294016489279717,-0.11470919279176447,-0.5491754937012785,-0.15987029161751326,1.417003357497257,0.5101767914359328,0.11087603272534065,0.7247990596566727,-0.7081683321798261,0.37056637996799835,0.08914993885942349,0.15031140253442932,0.4142467815562575,-0.6366956360765159,0.2639353790218282,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.16922798316788573,True,37,neutral,sector,neutral
T.US,US,198326353920.0,0.0392,0.0392,0.003470294280955022,0.04267029428095502,0.23851612811103337,110533000000.0,2095800000.0,17252200000.0,129881000000.0,0.6548852304943337,Communication Services,Telecom Services,NYSE,"SA,US",USD,US Dollar,AT&T Inc,Common Stock,USA,US,US00206R1023,T.US,Domestic Primary,International/Domestic,,7179000000.0,27.625902482239866,29.44,26.8814,0.9383798397499954,-0.06162016025000461,1.0276958224735269,1.0,7.0,125648000000.0,133030.0,944508.7574231377,753393.9712846726,10.6383,2026-01-28,0.0,0.0,0.4015805862274668,0.0,1.0,0.023124441279093123,23.0,1.0,1.0,1.2524485821703,1.0,0.050000000000000044,10.6383,0.03992179855667828,2026-01-28,0.0587899207627561,1.0,23.0,-0.0014540024364364421,-0.0009824340786733,-0.17391304347826086,0.4252,1.0,0.11003261681141187,0.055016308405705934,0.036163229921357454,0.016416774236255982,0.01974645568510147,1.0,,,,0.0,-0.0035647714797091487,1.0,1.0,-3.0054787023448877,ok,0.0,0.0,1.0,-0.018012570383834216,0.006740859913698891,8.0,1.0,T.US,T.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.9156288466892408,0.004548884482916127,0.0007013276050984452,25.0,31.0,145.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-0.9231843869328742,1.0,1.0,1.0,0.865,0.0,0.060954786405680396,0.1814277938161247,-0.09108934097317772,0.0039045109573733567,0.003020007353296334,-0.06376041821366626,-0.02256153721742636,0.0,0.0,0.09554958404755247,True,True,True,True,3,3,True,0.22308687501138513,0.7712718143475867,-0.6011124197052378,-0.22208720322410402,0.4595722218495419,0.05215902164587797,-0.6442907707360965,-0.6963678671413952,-0.27028706720688084,-0.9924405235401791,-0.8539282503255694,-0.40668623070334,0.8242867328102794,0.05844461311914273,0.7658421196911367,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.16744538617575688,True,38,neutral,sector,neutral
EXC.US,US,50473230336.0,0.0341,0.0341,-0.008973080757726848,0.02512691924227315,0.05810242772582997,28798000000.0,,,28798000000.0,0.5705598751712915,Utilities,Utilities - Regulated Electric,NASDAQ,US,USD,US Dollar,Exelon Corporation,Common Stock,USA,US,US30161N1019,EXC.US,Domestic Primary,Domestic,,1012000000.0,49.87473353359684,50.65,45.2609,0.9846936531805891,-0.015306346819410899,1.1019386166337135,1.0,5.0,24258000000.0,20571.0,1179232.900685431,329249.91492878326,3.201,2026-02-12,0.0,0.0,0.1273448519827108,0.0,1.0,0.05959952527312011,17.0,1.0,1.0,0.503724105748243,1.0,0.018299999999999983,3.201,0.03632941086433963,2026-02-12,0.08126221795540745,1.0,18.0,0.0008533263316814328,0.003643047031408936,0.05555555555555555,0.2732,1.0,0.04923036528931042,0.02461518264465521,-0.010784134527508704,0.08953526161845948,-0.10031939614596819,1.0,,,,0.0,0.060902879425119974,1.0,1.0,,missing,1.0,0.0,1.0,-0.005649496542942692,0.003290388158684218,8.0,1.0,EXC.US,EXC.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,0.9702118412110641,0.0056708794052934275,0.021783504912232465,15.0,7.0,23.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.25,-0.42172205914474736,1.0,1.0,1.0,0.865,0.0,0.2322897142896429,-0.1083801537881224,0.07582122023036098,0.013959746242805474,-0.009504984009080088,-0.04558520926821827,-0.047738663600550964,0.0,0.0,0.04955234194950782,True,True,True,True,3,3,True,0.904617808092369,-0.5005197601686957,0.406150384671914,-0.13597000088266822,0.6820285027899432,-0.1736070138644765,-0.4735176852735866,-0.41337062936497093,-0.49166330935078295,0.25,-1.0934441182894947,-0.7216589398048467,-0.2089109308881741,0.4113071454044022,0.6202180762925763,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.16041401204634548,True,39,neutral,sector,neutral
VECO.US,US,2075071232.0,0.0,0.0,0.0162672900837717,0.0162672900837717,0.20018856610561964,885509000.0,346120400.0,58880000.0,1290509400.0,0.6219108915871665,Technology,Semiconductor Equipment & Materials,NASDAQ,US,USD,US Dollar,Veeco Instruments Inc,Common Stock,USA,US,US9224171002,VECO.US,Domestic,Domestic,,60594000.0,34.24549018054593,37.23,28.0954,0.9198358898884215,-0.08016411011157853,1.2189002534416995,1.0,6.0,664294000.0,1265.0,525133.5968379447,209809.4861660079,-9.7065,2026-02-25,-0.059390330443072854,-0.059390330443072854,-0.3698592201387593,0.540029869446153,1.0,0.2973455959324061,5.0,1.0,1.0,-0.580545356877828,1.0,-0.02579999999999999,-9.7065,0.04444097208657795,2026-02-25,0.25337738828407735,1.0,5.0,-0.011836578846888093,-0.011836578846888093,0.2,1.0,1.0,0.27682321496754475,0.13841160748377238,-0.09396533264518392,-0.10240954076414854,0.008444208118964625,1.0,,,,0.0,0.11422772619805219,1.0,1.0,-2.129322304316158,ok,0.0,0.0,1.0,-0.018206939159064513,0.008702754005891369,8.0,1.0,VECO.US,VECO.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,0.9930322580645161,-0.00042228739002936333,-0.0028768328445748503,5.0,6.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,0.34678435132430396,1.0,1.0,1.0,0.865,0.0,0.10769082536353743,-0.07728653365438493,0.29826773058657563,-0.09739493374789561,0.03008765197991352,-0.06785587671361422,-0.010305366536701607,0.0,0.0,-0.040747161280605716,True,True,True,True,3,3,True,0.41938593230412763,-0.35692362426968594,1.5977262453031318,-1.4372659945658792,-1.1795439447229483,0.5495461548842652,-1.4530984053076719,-0.003123732743248129,-0.10613557718966084,1.4079021209210538,-0.7143334182724459,-0.2999713233155251,-0.03178408415800893,0.4128748663730464,0.4446589505310553,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.14245633599682453,True,40,neutral,sector,neutral
LNTH.US,US,4954307584.0,0.0,0.0,0.04477257819151159,0.04477257819151159,0.42289324903171815,1089797000.0,492076200.0,133819900.0,1715693100.0,0.3463033069526916,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,US,USD,US Dollar,Lantheus Holdings Inc,Common Stock,USA,US,US5165441032,LNTH.US,Domestic,Domestic,,68443000.0,72.38589167628538,108.91,64.8865,0.6646395342602643,-0.33536046573973566,1.115577071906874,1.0,5.0,1541609000.0,1193.0,1292212.0704107292,789565.8005029338,43.9655,2026-02-19,0.0,0.0,0.9423486779648018,0.0,1.0,0.036234446426009044,14.0,1.0,1.0,3.8111246944598873,1.0,0.51,43.9655,0.13381876503315965,2026-02-19,0.054148579771522355,1.0,13.0,0.0020817772975034034,-0.05643046704912044,-0.5384615384615384,0.8496,1.0,0.3130611661131152,0.1565305830565576,0.04008079568407874,0.01394118299386915,0.02613961269020959,1.0,,,,0.0,-0.042251066269439336,1.0,1.0,-2.169264225921279,ok,0.0,0.0,1.0,-0.016026470097799658,0.024866843510177133,8.0,1.0,LNTH.US,LNTH.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,0.9872715025906735,0.0012738703886214786,-0.0017653048401368165,7.0,5.0,8.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,0.867133825729987,1.0,1.0,1.0,0.865,0.0,0.2575020856588686,0.1043194924619948,-0.02562536177879074,0.020625878750365454,-0.03422007331284616,-0.01402399159818495,-0.11773857086164,0.0,0.0,-0.08974835096305366,True,True,True,True,3,3,True,0.9424253448486806,0.44347496340349163,-0.1691056611026181,-0.40262585361923864,1.2718752684588273,-0.5910202644705729,-0.9574770956134112,0.5142804138360636,-1.4105073031434303,1.2984761121100614,0.43579153934991244,0.16054496211171163,1.1344089254778003,-0.5357653772622009,0.9738639633660886,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.10109110835671335,True,41,neutral,sector,neutral
LOTMY.US,US,6872211456.0,0.0176,0.0176,0.05403048022669055,0.07163048022669055,0.34555388739915766,325070000.0,,50828800.0,375898800.0,0.05469837510192003,Consumer Cyclical,Gambling,NYSE,US,USD,US Dollar,Lottomatica Group SpA,Common Stock,USA,US,US54569M1018,,ADR,,,238034700.0,28.87062876126884,30.42,26.1936,0.9490673491541367,-0.05093265084586329,1.1022016355624595,1.0,7.0,2247116000.0,2444.0,919441.8985270049,495265.9574468085,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,0.04326919802485962,0.049431857962431325,-0.006162659937571702,1.0,,,,0.0,0.04860463531954655,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,-0.015645088259926783,0.01537489261522827,6.0,1.0,LOTMY.US,LOTMY.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.995,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-0.239590121826366,0.6,0.7,1.0,0.865,0.0,0.2251669470468082,0.09319482270369712,-0.18089759045551773,0.0,0.0,-0.06565806378338815,0.0042042085653661515,0.0,0.0,0.02479757760902888,True,True,True,True,3,3,True,0.8240827920913748,0.3961826271631256,-1.1937707217530866,,,,-0.768333732625852,-0.6312925739228282,0.05036639091157149,,-0.239590121826366,-0.5222297119652891,1.3996652416878324,-0.9221583823875805,1.9218949536531214,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.1008079016859945,False,42,neutral,sector,neutral
ENS.US,US,6545835520.0,0.0059,0.0,0.022538229815984856,0.022538229815984856,0.27507826255121814,1916078000.0,,79026500.0,1995104500.0,0.3047898918181189,Industrials,Electrical Equipment & Parts,NYSE,US,USD,US Dollar,Enersys,Common Stock,USA,US,US29275Y1029,ENS.US,Domestic,Domestic,,40439000.0,161.86937164618314,194.4494,131.4458,0.8324498386016267,-0.1675501613983733,1.2314533567917967,0.0,6.0,3617579000.0,10858.0,333171.7627555719,100608.21514090993,1.8382,2026-02-04,0.0,0.0,0.07339577948006008,0.0,1.0,0.375,4.0,1.0,1.0,0.5872202195147016,1.0,0.04999999999999982,1.8382,0.08514693182963198,2026-02-04,0.17463634284831195,1.0,6.0,0.017282565266549244,0.017282565266549244,0.16666666666666666,0.55,1.0,0.14026676187804446,0.07013338093902223,0.014317686215999048,0.07651847015115387,-0.062200783935154824,1.0,,,,0.0,0.09180212542523719,1.0,1.0,-2.3195576880050948,ok,0.0,0.0,1.0,-0.02320709998688426,0.019296243893791615,8.0,1.0,ENS.US,ENS.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.9907974093264248,0.001516694266836538,0.0004348471317766611,7.0,7.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,0.4630770382538036,1.0,1.0,1.0,0.865,0.0,0.07516956664046041,0.05153614795647376,-0.023465720872974796,-0.008092925007176092,0.02948812255401219,-0.04697485040709767,0.06869569153761802,0.0,0.0,-0.04792847345926867,True,True,True,True,3,3,True,0.2751111882530957,0.21908648891558358,-0.15485386219047426,-0.15987029161751326,-0.022271149593681306,0.5092939992057374,-0.5522069096127095,-0.4496066835881173,0.8229739319850014,0.8867279276133583,0.03942614889424891,-0.16482132504874442,0.3023883632807049,-0.2748885084221865,0.4672096883294493,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.09842755894204716,True,43,neutral,sector,neutral
ALB.US,US,20994476032.0,0.0091,0.0091,-0.0015742537186425043,0.007525746281357496,0.04101687708800137,9533365000.0,211806600.0,375960200.0,10121131800.0,0.4820854678427442,Basic Materials,Specialty Chemicals,NYSE,US,USD,US Dollar,Albemarle Corp,Common Stock,USA,US,US0126531013,ALB.US,Domestic,Domestic,,117701000.0,178.37126304789254,205.491,117.589,0.8680246971784289,-0.1319753028215711,1.5169043281930499,1.0,5.0,5142733000.0,7800.0,659324.7435897436,86105.0,-3.334,2026-02-11,-0.0,-0.0,-0.13257498645343685,0.0,1.0,0.029345016083515904,21.0,1.0,1.0,-0.025741221203910685,1.0,-0.017100000000000004,-3.334,0.6643041472096949,2026-02-11,0.02256872567410714,1.0,16.0,0.007677894063342593,0.10856450802065716,-0.1875,0.4292,1.0,1.4955897810886156,0.7477948905443078,0.1593861557034797,-0.03459310308173369,0.19397925878521338,1.0,,,,0.0,0.2897964573379326,1.0,1.0,-3.6363950512074354,ok,0.0,0.0,1.0,-0.047888080887532956,0.02449296656571698,8.0,1.0,ALB.US,ALB.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.9422970796701059,0.012670948397352388,-0.003330973668786208,24.0,5.0,49.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-0.7954054807539404,1.0,1.0,1.0,0.865,0.0,0.03054041771163219,-0.3060892075515958,0.14043969852112295,-0.032587815619881576,-0.049669009232177874,0.0478660655148601,0.17346104901599826,0.0,0.0,0.093460143988588,True,True,True,True,3,3,True,0.11893512294768835,-1.413577037853777,0.7522912108808482,-0.12914301622693636,-0.9223065585322522,-0.9071965156562168,0.008771463181905947,0.83368528093391,1.7864855647463034,-2.0,0.40918903849211924,0.2558293431287247,-0.7263139632967938,1.1522642013727051,0.8964348582439805,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.09742134234854624,True,44,neutral,sector,neutral
CPRX.US,US,3034706944.0,0.0,0.0,-0.01851972883851971,-0.01851972883851971,0.4533167812752132,954268000.0,90020200.0,96375400.0,1140663600.0,0.3758727353411295,Healthcare,Biotechnology,NASDAQ,US,USD,US Dollar,Catalyst Pharmaceuticals Inc,Common Stock,USA,US,US14888U1016,CPRX.US,Domestic,Domestic,,127257929.0,23.846898718585937,26.58,22.2209,0.8971745191341587,-0.10282548086584131,1.0731742962069915,1.0,5.0,588989000.0,182.0,3236203.2967032967,2756791.208791209,100.0,2026-03-18,0.005501537154016432,0.005501537154016432,0.999329299739067,0.7462742321549556,1.0,0.007376952433410727,4.0,1.0,1.0,8.0,1.0,0.38200000000000006,100.0,0.0364005494464026,2026-03-18,0.24301391186034302,1.0,4.0,0.15612261274273784,0.15612261274273784,0.5,0.37,1.0,0.35557695393997746,0.17778847696998873,0.0761035114934423,0.15305178911379613,-0.07694827762035383,1.0,,,,0.0,0.011574374231499984,1.0,1.0,-1.780024410484613,ok,0.0,0.0,1.0,0.007234018697997093,0.018811053138057768,8.0,1.0,CPRX.US,CPRX.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,0.9911101029271183,0.0006900143297005057,-0.0003789854497194822,20.0,18.0,64.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,0.8119018528016089,1.0,1.0,1.0,0.865,0.0,-0.09024352231403608,0.16585649569027697,-0.007459698117121463,0.07156256718158222,0.08597330142020518,-0.030241283944033113,-0.05288453944942065,0.0,0.0,-0.08119018528016089,True,True,True,True,3,2,True,-0.38549872600765894,0.6272952300053716,-0.04618863260690797,-0.06449348968825883,2.0,1.219479452768868,-0.7730309743875087,0.1645296530244706,-0.5621903070830712,1.6189003794902455,0.0049033261129723,0.6549373573310179,0.18353659806091116,-0.5446103859864024,0.4714007592701067,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.06137313518729215,True,45,neutral,sector,neutral
AMD.US,US,354614378496.0,0.0,0.0,0.0006108735491753281,0.0006108735491753281,0.2229675272339651,62999000000.0,19350000000.0,1789600000.0,84138600000.0,0.2372678749148607,Technology,Semiconductors,NASDAQ,"F,SA,US,XETRA",USD,US Dollar,Advanced Micro Devices Inc,Common Stock,USA,US,US0079031078,AMD.US,Domestic,International/Domestic,,1636000000.0,216.75695507090464,267.0799,196.8882,0.8115809354088594,-0.18841906459114055,1.1009138946412462,1.0,8.0,34639000000.0,31000.0,1117387.0967741935,553290.3225806452,15.9091,2026-02-03,0.0,0.0,0.5624187577195268,0.0,1.0,0.023385479561337855,46.0,1.0,1.0,8.0,1.0,0.20999999999999996,15.9091,0.012247448713915879,2026-02-03,0.1670930005447658,1.0,41.0,0.006132245622797527,-0.00280251949277176,-0.024390243902439025,1.0,1.0,0.6344978125549173,0.31724890627745866,0.3410812222512405,0.355917289925209,-0.0148360676739685,1.0,,,,0.0,-0.00035264109008913136,1.0,1.0,-2.986920536829529,ok,0.0,0.0,1.0,-0.014159683259977766,0.005747714426610457,8.0,1.0,AMD.US,AMD.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,0.7609593228206465,0.005484372394722659,-0.0041141306276115674,29.0,114.0,934.0,2.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-0.93309583794333,1.0,1.0,1.0,0.865,0.0,0.01797503675740815,-0.05230457047497474,-0.04900013022588004,0.08306591366226201,-0.018737463169987603,0.05208084808368583,-0.08112087954937533,0.0,0.0,0.093309583794333,True,True,True,True,3,3,True,0.07678505439768192,-0.19782407333446933,-0.3033968636745797,0.1394665542954257,2.0,-0.2657796194324483,1.312859338107596,-0.26826443974860065,-0.8623573668128399,-0.9415980527327868,-0.9245936231538731,0.7298971720462657,0.022659072667541913,-0.6676073810805211,0.7072380993787237,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.04526833887747129,True,46,neutral,sector,neutral
